zip_code,sector,year,quarter,co2_emissions_no_solar_tons,co2_emissions_with_solar_tons,electricity_cost_no_solar_usd,electricity_cost_with_solar_usd
92116,r,2026,3,54377.26,51135.79,513932.59,154657.92
92116,r,2026,4,45193.45,47188.34,423748.79,128582.37
92116,r,2027,1,38936.89,39117.62,312934.13,105918.45
92116,r,2027,2,32481.56,32942.79,338565.81,105910.73
92116,r,2027,3,51173.14,53092.4,515526.42,129724.46
92116,r,2027,4,47226.25,43106.69,428607.91,139360.71
92116,r,2028,1,39144.75,33631.13,353061.5,93921.59
92116,r,2028,2,32966.46,33478.59,353035.78,106146.73
92116,r,2028,3,53131.18,53257.05,432414.86,159876.65
92116,r,2028,4,43141.31,43600.99,464535.7,140160.85
92117,c,2026,1,11748.78,0,83694.5,24404.92
92117,c,2026,2,40911.68,43260.28,305031.11,90155.96
92117,c,2026,3,49980.85,46261.59,448297.83,131167.5
92117,c,2026,4,34373.07,38032.8,274261.08,82525.83
92117,c,2027,1,11555.82,0,81349.75,23987.49
92117,c,2027,2,43318.84,41026.62,300519.86,88821.39
92117,c,2027,3,46327.65,49762.97,437224.99,135582.12
92117,c,2027,4,38093.93,34968.56,275086.1,74993.04
92117,c,2028,1,11604.15,0,79958.3,23768.53
92117,c,2028,2,41082.16,40419.86,296071.28,99191.6
92117,c,2028,3,49834.03,48533.84,451940.4,132106.16
92117,c,2028,4,35024.76,35073.75,249976.8,81230.98
92117,r,2026,1,40322.33,41342.66,347440.43,115432.5
92117,r,2026,2,32814.84,32788.5,349663.47,100399.88
92117,r,2026,3,49139.51,50545.76,509328.62,147298.65
92117,r,2026,4,52306.94,49937.55,502508.41,147854.49
92117,r,2027,1,41373.11,37398.94,384774.98,99343.49
92117,r,2027,2,32813.16,34642.99,334666.28,98945.41
92117,r,2027,3,50582.67,52627.8,490995.5,139362.54
92117,r,2027,4,49977.49,51120.6,492848.3,148652.96
92117,r,2028,1,37426.49,41417.68,331144.96,115956.37
92117,r,2028,2,34669.05,33157.14,329818.02,106874.32
92117,r,2028,3,52666.23,50733.48,464541.8,143093.41
92117,r,2028,4,51161.49,50137.87,495509.86,155300.66
92118,c,2026,1,0,0,0,0
92118,c,2026,2,0,0,0,0
92118,c,2026,3,0,0,0,0
92118,c,2026,4,0,0,0,0
92118,c,2027,1,0,0,0,0
92118,c,2027,2,0,0,0,0
92118,c,2027,3,0,0,0,0
92118,c,2027,4,0,0,0,0
92118,c,2028,1,0,0,0,0
92118,c,2028,2,0,0,0,0
92118,c,2028,3,0,0,0,0
92118,c,2028,4,0,0,0,0
92118,r,2026,1,145115.64,143333.89,1245745.4,384861.12
92118,r,2026,2,118338.92,118916.23,1122217.65,311544.4
92118,r,2026,3,143919.05,146580.5,1402249.9,390554.71
92118,r,2026,4,139607.42,140953.86,1439308.52,406719.25
92118,r,2027,1,143472.96,137303.51,1282870.38,359969.01
92118,r,2027,2,119027.46,112711.05,1038481.34,305155.91
92118,r,2027,3,146714.94,146161.56,1301849.03,436755.91
92118,r,2027,4,141087.52,149347.53,1355730.82,381861.26
92118,r,2028,1,137436.73,141395.35,1199896.7,346562.3
92118,r,2028,2,112816.47,104300.91,1017186.37,324758.31
92118,r,2028,3,146295.61,135696.41,1455853.04,399273.32
92118,r,2028,4,149489.15,140675.23,1272870.86,437273.97
92119,c,2026,1,0,0,0,0
92119,c,2026,2,0,0,0,0
92119,c,2026,3,0,0,0,0
92119,c,2026,4,0,0,0,0
92119,c,2027,1,0,0,0,0
92119,c,2027,2,0,0,0,0
92119,c,2027,3,0,0,0,0
92119,c,2027,4,0,0,0,0
92119,c,2028,1,0,0,0,0
92119,c,2028,2,0,0,0,0
92119,c,2028,3,0,0,0,0
92119,c,2028,4,0,0,0,0
92119,r,2026,1,20396.32,20685.26,177760.72,55441.56
92119,r,2026,2,15576.87,17339.84,162001.38,49470.52
92119,r,2026,3,30756.2,32634.11,283432.61,85160.96
92119,r,2026,4,25579.04,23931.42,248719.57,73641.38
92119,r,2027,1,20701.52,19167.03,184805.21,60671.19
92119,r,2027,2,17352.77,16047.35,164901.73,51633.69
92119,r,2027,3,32664.67,29309.53,283869.85,78598.76
92119,r,2027,4,23951.62,25350.11,245471.28,70834.81
92119,r,2028,1,19182.1,19926.6,202237.31,55772.27
92119,r,2028,2,16059.32,16334.65,172112.31,49137.49
92119,r,2028,3,29336.97,29354.74,261995.85,85027.44
92119,r,2028,4,25371.49,25019.03,236116.04,78361.65
92120,c,2026,1,0,0,0,0
92120,c,2026,2,0,0,0,0
92120,c,2026,3,0,0,0,0
92120,c,2026,4,0,0,0,0
92120,c,2027,1,0,0,0,0
92120,c,2027,2,0,0,0,0
92120,c,2027,3,0,0,0,0
92120,c,2027,4,0,0,0,0
92120,c,2028,1,0,0,0,0
92120,c,2028,2,0,0,0,0
92120,c,2028,3,0,0,0,0
92120,c,2028,4,0,0,0,0
92120,r,2026,1,38529.62,40457.25,356853.68,104958.1
92120,r,2026,2,37744.99,34427.19,383143.88,106992.86
92120,r,2026,3,58318.48,58807.21,512011.06,164532.65
92120,r,2026,4,50582.32,50180.85,503417.12,152922.65
92120,r,2027,1,40487.49,38400.71,349860.34,108082.17
92120,r,2027,2,34453.27,37905.7,356642.86,113492.79
92120,r,2027,3,58853.12,52954.38,548442.17,184692.11
92120,r,2027,4,50223.57,51328.79,509742.18,151880.74
92120,r,2028,1,38429.42,37648.17,360273.89,110058.81
92120,r,2028,2,37934.41,35283.87,378309.29,101546.95
92120,r,2028,3,52995.72,56722.24,615640.38,176456.81
92120,r,2028,4,51372.5,51973.7,506269.12,138991.7
92121,c,2026,1,0,0,0,0
92121,c,2026,2,0,0,0,0
92121,c,2026,3,0,0,0,0
92121,c,2026,4,0,0,0,0
92121,c,2027,1,0,0,0,0
92121,c,2027,2,0,0,0,0
92121,c,2027,3,0,0,0,0
92121,c,2027,4,0,0,0,0
92121,c,2028,1,0,0,0,0
92121,c,2028,2,0,0,0,0
92121,c,2028,3,0,0,0,0
92121,c,2028,4,0,0,0,0
92121,r,2026,1,26975.26,27430.87,243974.75,68376.96
92121,r,2026,2,20628.77,20209.85,209676.01,62167.29
92121,r,2026,3,40825.41,40504.12,386591.56,117938.51
92121,r,2026,4,47598.41,54813.8,506380.21,137285.51
92121,r,2027,1,27462.76,26512.31,227923.18,68314.4
92121,r,2027,2,20227.52,20867.49,207224.31,62324.89
92121,r,2027,3,40542.81,40169.11,393128.38,115644.2
92121,r,2027,4,54860.45,51364.03,457618.36,158906.78
92121,r,2028,1,26543.13,24768.02,227714.65,59318.04
92121,r,2028,2,20885.73,20623.49,207749.65,61188.73
92121,r,2028,3,40207.48,40848.32,385480.68,111657.89
92121,r,2028,4,51407.74,46417.93,529689.26,137110.05
92122,c,2026,1,49675.05,0,312160.68,92675.35
92122,c,2026,2,70201.92,0,530843.88,168498.9
92122,c,2026,3,87887.85,0,795539.3,233167.11
92122,c,2026,4,60537.02,62078.75,484031.75,133734.91
92122,c,2027,1,49325.83,0,308917.84,96819.58
92122,c,2027,2,73339.88,0,561663,150973.51
92122,c,2027,3,80043.32,0,777223.69,227476.14
92122,c,2027,4,62193.38,61711.04,445783.02,140304.48
92122,c,2028,1,43280.73,0,322731.95,93765.23
92122,c,2028,2,70578.2,0,503245.03,150474.88
92122,c,2028,3,87322.6,0,758253.8,197030.51
92122,c,2028,4,61824.98,56834.56,467681.6,137666.21
92122,r,2026,1,88916.39,95967.82,838284.28,241229.77
92122,r,2026,2,79708.01,79970.9,847752.99,243760.21
92122,r,2026,3,87897.02,107067.16,1041828.42,252865.73
92122,r,2026,4,99525.77,98091.43,963705.64,306330.13
92122,r,2027,1,96043.52,90356.67,804099.23,275810.39
92122,r,2027,2,80036.79,84132.31,812534.02,240567.8
92122,r,2027,3,107151.31,107772.29,842885.76,277062.89
92122,r,2027,4,98177.67,98378.07,1021100.42,304429.88
92122,r,2028,1,90427.94,86671.95,919367.97,261207.19
92122,r,2028,2,84201.63,80637.13,801892.67,236849.54
92122,r,2028,3,107857,87192.6,923542.98,285133.51
92122,r,2028,4,98464.57,104237.11,1014766.27,282242.27
92123,c,2026,1,509862.87,500851.68,3677943.11,1082772.46
92123,c,2026,2,491569.14,446074.81,3864435.19,1157303.6
92123,c,2026,3,518638.11,520782,5374491.77,1494629
92123,c,2026,4,518721.16,435853.87,3678721.35,1111935.54
92123,c,2027,1,501297.16,520263.07,3609241.53,1076900.84
92123,c,2027,2,446517,521042.08,3857678.65,1003483.04
92123,c,2027,3,521343.77,598159.68,4982096.68,1597800.29
92123,c,2027,4,436321.24,474997.88,3706451.81,1111735.29
92123,c,2028,1,520725.81,510544.9,3589669.45,975792.24
92123,c,2028,2,521558.59,520131.1,3344943.46,1161906.12
92123,c,2028,3,598804.91,554487.66,5326000.96,1399829.49
92123,c,2028,4,475507.23,478578.45,3705784.29,1030095.98
92123,r,2026,1,72137.91,62843.59,592566.69,173088.6
92123,r,2026,2,63153.49,63372.09,634039.14,177069.48
92123,r,2026,3,84889.69,85585.67,847567.98,235650.41
92123,r,2026,4,69637.22,77958.18,683955.21,218296.62
92123,r,2027,1,62894.65,63742.68,576962,193440.42
92123,r,2027,2,63422.63,62791.66,590231.61,180298.45
92123,r,2027,3,85650.43,87510.51,785501.38,260437.44
92123,r,2027,4,78023.36,69214.88,727655.41,190006.05
92123,r,2028,1,63794.48,62064.08,644801.4,178860.86
92123,r,2028,2,62841.74,58453.21,600994.84,187645.07
92123,r,2028,3,87576.72,81102.2,868124.79,250204
92123,r,2028,4,69272.76,73637.25,633353.49,231571
92124,c,2026,1,0,0,0,0
92124,c,2026,2,0,0,0,0
92124,c,2026,3,0,0,0,0
92124,c,2026,4,0,0,0,0
92124,c,2027,1,0,0,0,0
92124,c,2027,2,0,0,0,0
92124,c,2027,3,0,0,0,0
92124,c,2027,4,0,0,0,0
92124,c,2028,1,0,0,0,0
92124,c,2028,2,0,0,0,0
92124,c,2028,3,0,0,0,0
92124,c,2028,4,0,0,0,0
92124,r,2026,1,24916.62,23028.77,254798.73,72602.53
92124,r,2026,2,23203.06,23589.34,248783.55,79104.05
92124,r,2026,3,41944.82,39525.08,344200.16,117229.41
92124,r,2026,4,29341.2,35145.59,309016.56,93769.59
92124,r,2027,1,23046.37,27448.19,242008.44,69747.44
92124,r,2027,2,23607.81,24641.93,263680.18,75696.34
92124,r,2027,3,39562.55,35594.1,390764.7,110793.21
92124,r,2027,4,35175.16,31494.28,312565.31,101064.33
92124,r,2028,1,27469.17,26070.36,232491.45,69664.59
92124,r,2028,2,24661.22,26117.43,252321.13,72785
92124,r,2028,3,35627.85,40409.39,369310.71,131198.79
92124,r,2028,4,31520.78,31855.96,336881.09,90862.31
92126,c,2026,1,46485.47,49378.85,296713.73,89826.46
92126,c,2026,2,82017.12,90865.89,614080.31,168573.41
92126,c,2026,3,153695.2,147292.04,1408865,415759.3
92126,c,2026,4,129955.43,141073.2,983700.31,277473.41
92126,c,2027,1,49487.91,44055.35,299421.53,92687.37
92126,c,2027,2,90991.83,84785.79,561911.37,169812.81
92126,c,2027,3,147436.3,157397.36,1385864.35,412902.65
92126,c,2027,4,141202.31,128305.06,924911.35,307703.47
92126,c,2028,1,44152.65,44457.4,308957.9,100233.44
92126,c,2028,2,84903.31,77582.85,566042.69,186802.43
92126,c,2028,3,157551.52,154827.75,1376342.16,414498.47
92126,c,2028,4,128422.48,120637.15,1025678.22,279705.39
92126,r,2026,1,63404.46,68225.13,655096.3,206795.59
92126,r,2026,2,59726.68,58016.27,531392.58,181689.85
92126,r,2026,3,87327.47,86876,851562.36,268683.84
92126,r,2026,4,85253.62,86586.02,910413.76,230731.05
92126,r,2027,1,68274.32,70480,689318.64,172158.93
92126,r,2027,2,58057.87,52573.57,605632.83,176660.81
92126,r,2027,3,86940.23,87982.81,895612.81,281692.31
92126,r,2027,4,86655.76,92635.8,769103.5,232838.73
92126,r,2028,1,70530.83,74161.89,573863.1,177646.52
92126,r,2028,2,52611.27,59918.56,588869.36,185569.14
92126,r,2028,3,88047.86,92534.07,938974.35,255340.64
92126,r,2028,4,92710.41,78257.3,776129.09,247281.38
92127,c,2026,1,0,0,0,0
92127,c,2026,2,0,0,0,0
92127,c,2026,3,0,0,0,0
92127,c,2026,4,0,0,0,0
92127,c,2027,1,0,0,0,0
92127,c,2027,2,0,0,0,0
92127,c,2027,3,0,0,0,0
92127,c,2027,4,0,0,0,0
92127,c,2028,1,0,0,0,0
92127,c,2028,2,0,0,0,0
92127,c,2028,3,0,0,0,0
92127,c,2028,4,0,0,0,0
92127,r,2026,1,67902.13,62810.2,551333.46,199170.15
92127,r,2026,2,51176.91,52515.51,523183.38,162486.96
92127,r,2026,3,71394.96,83053.8,793532.49,227462.7
92127,r,2026,4,79690.02,79406.48,804799.74,219483.75
92127,r,2027,1,62870.77,60050.83,663900.51,193347.96
92127,r,2027,2,52556.72,51934.33,541623.2,151009.44
92127,r,2027,3,83120.89,82169.22,758208.99,211703.09
92127,r,2027,4,79477.87,82253.82,731612.5,215512.66
92127,r,2028,1,60108.74,72311.54,644493.2,172502.52
92127,r,2028,2,51975.08,53764.78,503364.81,145083.21
92127,r,2028,3,82235.59,78511.52,705676.97,222265.41
92127,r,2028,4,82327.77,74773.78,718375.55,231302.31
92128,c,2026,1,0,0,0,0
92128,c,2026,2,0,0,0,0
92128,c,2026,3,0,0,0,0
92128,c,2026,4,22572.4,22592.95,170406.28,48677.35
92128,c,2027,1,0,0,0,0
92128,c,2027,2,0,0,0,0
92128,c,2027,3,0,0,0,0
92128,c,2027,4,22736.73,23690.89,162257.82,48079.51
92128,c,2028,1,0,0,0,0
92128,c,2028,2,0,0,0,0
92128,c,2028,3,0,0,0,0
92128,c,2028,4,23841.66,22558.04,160265.04,53447.85
92128,r,2026,1,68375.87,60983.61,602699.6,173788.23
92128,r,2026,2,56363.46,58935.15,586744.75,176544.78
92128,r,2026,3,93854.29,92284.17,863108.14,260824.57
92128,r,2026,4,78746.23,74100.61,705736.81,225892.64
92128,r,2027,1,61029.49,64928.63,579294.11,176153.1
92128,r,2027,2,58979.35,58126.81,588482.59,168686.44
92128,r,2027,3,92356.27,89281.03,869415.24,270494.72
92128,r,2027,4,74161.14,71846.68,752975.45,222710.78
92128,r,2028,1,64977.48,62407.17,587176.99,171180.12
92128,r,2028,2,58170.4,58298.97,562288.14,183511.78
92128,r,2028,3,89350.78,89933.44,901649.07,278665.36
92128,r,2028,4,71905.37,76655.75,742369.27,217349.08
92129,c,2026,1,0,0,0,0
92129,c,2026,2,0,0,0,0
92129,c,2026,3,0,0,0,0
92129,c,2026,4,0,0,0,0
92129,c,2027,1,0,0,0,0
92129,c,2027,2,0,0,0,0
92129,c,2027,3,0,0,0,0
92129,c,2027,4,0,0,0,0
92129,c,2028,1,0,0,0,0
92129,c,2028,2,0,0,0,0
92129,c,2028,3,0,0,0,0
92129,c,2028,4,0,0,0,0
92129,r,2026,1,39889.86,41625.41,388453.22,117351.28
92129,r,2026,2,32566.04,35066.67,340118.38,110123.7
92129,r,2026,3,56390.96,62520.31,547767.68,163634.12
92129,r,2026,4,50747.82,55798.95,530468.18,139371.37
92129,r,2027,1,41654.78,41755.9,391170.95,114630.5
92129,r,2027,2,35091.55,33650.88,367079.02,110758.83
92129,r,2027,3,62566.6,56595.1,545447.05,179989.34
92129,r,2027,4,55843.08,53940.11,464571.22,166978.67
92129,r,2028,1,41785.37,42048.04,382101.66,119398.13
92129,r,2028,2,33674.76,36318.33,369196.09,103858.2
92129,r,2028,3,56637.01,56355.34,599964.46,169766.45
92129,r,2028,4,53982.77,47239.44,556595.55,154932.77
92130,c,2026,1,10328.72,10619.23,73486.09,21595.48
92130,c,2026,2,28617.96,32042.57,184761.35,59430.71
92130,c,2026,3,47002.15,39615.68,352757.64,112181.52
92130,c,2026,4,52699.74,66429.28,414305.85,123557.02
92130,c,2027,1,10776.55,11144.57,71984.92,20491.04
92130,c,2027,2,32212.32,26959.99,198102.37,59295.01
92130,c,2027,3,39816.17,40897.86,373938.41,104379.46
92130,c,2027,4,66678.39,57057.33,411856.73,123926.33
92130,c,2028,1,11309.67,10916.91,68303.46,19275.48
92130,c,2028,2,27102.82,28906.68,197650.04,57790.13
92130,c,2028,3,41104.83,43353.5,347931.53,109107.56
92130,c,2028,4,57271.3,56720.04,413087.77,117454.71
92130,r,2026,1,68888.39,69931.56,644223.7,194569.72
92130,r,2026,2,59758.75,51284.5,552901.08,165250.93
92130,r,2026,3,87527.71,85697.54,889586.33,251424.06
92130,r,2026,4,81603.59,84686.18,884627.79,265156.78
92130,r,2027,1,69979.04,68953.57,648565.72,188202.58
92130,r,2027,2,51319.99,54573.55,550836.42,157648.94
92130,r,2027,3,85756.91,91687.83,838080.19,242505.72
92130,r,2027,4,84751.26,89296,883855.94,244153.75
92130,r,2028,1,69000.39,69418.31,627341.93,179187.21
92130,r,2028,2,54611.31,54369.76,525496.45,160926.31
92130,r,2028,3,91751.35,86379.2,808352.41,248383.06
92130,r,2028,4,89364.61,89218.08,813845.84,243973.75
92131,c,2026,1,77366.71,73998.36,506483.75,160919.38
92131,c,2026,2,81112.43,83600.44,555161.26,184270.75
92131,c,2026,3,123782.98,121441.24,967988.22,322321.15
92131,c,2026,4,95607.75,96636.13,726663.39,216350.61
92131,c,2027,1,74080.29,70987.95,536397.92,163649.49
92131,c,2027,2,83693.17,75704.15,614235.84,167058.38
92131,c,2027,3,121570.85,108309.34,1074403.85,295526.73
92131,c,2027,4,96733.02,95003.42,721168.69,212333.5
92131,c,2028,1,71066.54,75180.68,545498.3,141291.66
92131,c,2028,2,75788.12,83759.81,556861.27,172456.65
92131,c,2028,3,108424.94,120216.31,985089.1,325024.55
92131,c,2028,4,95098.68,94285.04,707778.33,208104.4
92131,r,2026,1,30674.22,28306.25,251524.31,83810.12
92131,r,2026,2,20327.59,19758.51,223081.94,67781.2
92131,r,2026,3,40531.29,39964.78,413222.11,121216.77
92131,r,2026,4,37095.65,38839.34,369147.6,113713.97
92131,r,2027,1,28328.84,27117.84,279367.08,82095.04
92131,r,2027,2,19773.32,22089.83,225937.33,68593.85
92131,r,2027,3,39997.67,42748.1,404055.91,128366.45
92131,r,2027,4,38871.63,37605.27,379046.58,108196.87
92131,r,2028,1,27139.47,30119.67,273650.12,68948.02
92131,r,2028,2,22106.39,22372.58,228646.16,64850.7
92131,r,2028,3,42783.28,41799.85,427888.16,122382.21
92131,r,2028,4,37636.54,38613.69,360656.24,110259.39
92132,c,2026,1,0,0,0,0
92132,c,2026,2,0,0,0,0
92132,c,2026,3,0,0,0,0
92132,c,2026,4,0,0,0,0
92132,c,2027,1,0,0,0,0
92132,c,2027,2,0,0,0,0
92132,c,2027,3,0,0,0,0
92132,c,2027,4,0,0,0,0
92132,c,2028,1,0,0,0,0
92132,c,2028,2,0,0,0,0
92132,c,2028,3,0,0,0,0
92132,c,2028,4,0,0,0,0
92132,r,2026,1,0,0,0,0
92132,r,2026,2,0,0,0,0
92132,r,2026,3,0,0,0,0
92132,r,2026,4,0,0,0,0
92132,r,2027,1,0,0,0,0
92132,r,2027,2,0,0,0,0
92132,r,2027,3,0,0,0,0
92132,r,2027,4,0,0,0,0
92132,r,2028,1,0,0,0,0
92132,r,2028,2,0,0,0,0
92132,r,2028,3,0,0,0,0
92132,r,2028,4,0,0,0,0
92134,c,2026,1,0,0,0,0
92134,c,2026,2,0,0,0,0
92134,c,2026,3,0,0,0,0
92134,c,2026,4,0,0,0,0
92134,c,2027,1,0,0,0,0
92134,c,2027,2,0,0,0,0
92134,c,2027,3,0,0,0,0
92134,c,2027,4,0,0,0,0
92134,c,2028,1,0,0,0,0
92134,c,2028,2,0,0,0,0
92134,c,2028,3,0,0,0,0
92134,c,2028,4,0,0,0,0
92134,r,2026,1,0,0,0,0
92134,r,2026,2,0,0,0,0
92134,r,2026,3,0,0,0,0
92134,r,2026,4,0,0,0,0
92134,r,2027,1,0,0,0,0
92134,r,2027,2,0,0,0,0
92134,r,2027,3,0,0,0,0
92134,r,2027,4,0,0,0,0
92134,r,2028,1,0,0,0,0
92134,r,2028,2,0,0,0,0
92134,r,2028,3,0,0,0,0
92134,r,2028,4,0,0,0,0
92135,c,2026,1,0,0,0,0
92135,c,2026,2,0,0,0,0
92135,c,2026,3,0,0,0,0
92135,c,2026,4,0,0,0,0
92135,c,2027,1,0,0,0,0
92135,c,2027,2,0,0,0,0
92135,c,2027,3,0,0,0,0
92135,c,2027,4,0,0,0,0
92135,c,2028,1,0,0,0,0
92135,c,2028,2,0,0,0,0
92135,c,2028,3,0,0,0,0
92135,c,2028,4,0,0,0,0
92135,r,2026,1,0,0,0,0
92135,r,2026,2,0,0,0,0
92135,r,2026,3,0,0,0,0
92135,r,2026,4,0,0,0,0
92135,r,2027,1,0,0,0,0
92135,r,2027,2,0,0,0,0
92135,r,2027,3,0,0,0,0
92135,r,2027,4,0,0,0,0
92135,r,2028,1,0,0,0,0
92135,r,2028,2,0,0,0,0
92135,r,2028,3,0,0,0,0
92135,r,2028,4,0,0,0,0
92136,c,2026,1,0,0,0,0
92136,c,2026,2,0,0,0,0
92136,c,2026,3,0,0,0,0
92136,c,2026,4,0,0,0,0
92136,c,2027,1,0,0,0,0
92136,c,2027,2,0,0,0,0
92136,c,2027,3,0,0,0,0
92136,c,2027,4,0,0,0,0
92136,c,2028,1,0,0,0,0
92136,c,2028,2,0,0,0,0
92136,c,2028,3,0,0,0,0
92136,c,2028,4,0,0,0,0
92136,r,2026,1,0,0,0,0
92136,r,2026,2,0,0,0,0
92136,r,2026,3,0,0,0,0
92136,r,2026,4,0,0,0,0
92136,r,2027,1,0,0,0,0
92136,r,2027,2,0,0,0,0
92136,r,2027,3,0,0,0,0
92136,r,2027,4,0,0,0,0
92136,r,2028,1,0,0,0,0
92136,r,2028,2,0,0,0,0
92136,r,2028,3,0,0,0,0
92136,r,2028,4,0,0,0,0
92139,c,2026,1,0,0,0,0
92139,c,2026,2,0,0,0,0
92139,c,2026,3,0,0,0,0
92139,c,2026,4,0,0,0,0
92139,c,2027,1,0,0,0,0
92139,c,2027,2,0,0,0,0
92139,c,2027,3,0,0,0,0
92139,c,2027,4,0,0,0,0
92139,c,2028,1,0,0,0,0
92139,c,2028,2,0,0,0,0
92139,c,2028,3,0,0,0,0
92139,c,2028,4,0,0,0,0
92139,r,2026,1,16886.53,16765.44,151283.47,50416.66
92139,r,2026,2,14723.31,14512.04,147064.59,43063.29
92139,r,2026,3,24636.38,23392.05,223430.35,69270.5
92139,r,2026,4,21800.04,22160.33,192949.39,68075.14
92139,r,2027,1,16776.57,16179.18,168055.53,45569.79
92139,r,2027,2,14522.17,14518.61,143544.29,42804.08
92139,r,2027,3,23411.61,23025.97,230901.66,69452.56
92139,r,2027,4,22177.31,19474.32,226917.13,67421.34
92139,r,2028,1,16189.92,17972.88,151899.28,48089.65
92139,r,2028,2,14528.76,14171.08,142680.26,42749.56
92139,r,2028,3,23045.23,23795.94,231508.52,63169.13
92139,r,2028,4,19489.23,22902.67,224737.79,66360.67
92145,c,2026,1,0,0,0,0
92145,c,2026,2,0,0,0,0
92145,c,2026,3,0,0,0,0
92145,c,2026,4,0,0,0,0
92145,c,2027,1,0,0,0,0
92145,c,2027,2,0,0,0,0
92145,c,2027,3,0,0,0,0
92145,c,2027,4,0,0,0,0
92145,c,2028,1,0,0,0,0
92145,c,2028,2,0,0,0,0
92145,c,2028,3,0,0,0,0
92145,c,2028,4,0,0,0,0
92145,r,2026,1,0,0,0,0
92145,r,2026,2,0,0,0,0
92145,r,2026,3,0,0,0,0
92145,r,2026,4,0,0,0,0
92145,r,2027,1,0,0,0,0
92145,r,2027,2,0,0,0,0
92145,r,2027,3,0,0,0,0
92145,r,2027,4,0,0,0,0
92145,r,2028,1,0,0,0,0
92145,r,2028,2,0,0,0,0
92145,r,2028,3,0,0,0,0
92145,r,2028,4,0,0,0,0
92152,c,2026,1,0,0,0,0
92152,c,2026,2,0,0,0,0
92152,c,2026,3,0,0,0,0
92152,c,2026,4,0,0,0,0
92152,c,2027,1,0,0,0,0
92152,c,2027,2,0,0,0,0
92152,c,2027,3,0,0,0,0
92152,c,2027,4,0,0,0,0
92152,c,2028,1,0,0,0,0
92152,c,2028,2,0,0,0,0
92152,c,2028,3,0,0,0,0
92152,c,2028,4,0,0,0,0
92152,r,2026,1,0,0,0,0
92152,r,2026,2,0,0,0,0
92152,r,2026,3,0,0,0,0
92152,r,2026,4,0,0,0,0
92152,r,2027,1,0,0,0,0
92152,r,2027,2,0,0,0,0
92152,r,2027,3,0,0,0,0
92152,r,2027,4,0,0,0,0
92152,r,2028,1,0,0,0,0
92152,r,2028,2,0,0,0,0
92152,r,2028,3,0,0,0,0
92152,r,2028,4,0,0,0,0
92154,c,2026,1,239297.41,231036.14,1600976.69,470243.05
92154,c,2026,2,256558.37,285679.06,2029762.33,589247.81
92154,c,2026,3,107309.18,109157.43,1080539.83,289573.66
92154,c,2026,4,200367.92,191813.12,1623405.4,491266.3
92154,c,2027,1,231358.13,225934.34,1567476.85,495233.43
92154,c,2027,2,285986.98,272743.1,1964159.37,552950.87
92154,c,2027,3,109481.84,123813.55,965245.53,312502.19
92154,c,2027,4,192072.51,213048.22,1637554.32,465292.2
92154,c,2028,1,226249.22,221206.75,1650778.11,492095.66
92154,c,2028,2,273037.08,263927.91,1843169.57,593376.47
92154,c,2028,3,124181.51,110602.56,1041673.98,285550.44
92154,c,2028,4,213336.33,214905.06,1550973.98,492797.62
92154,r,2026,1,53537.75,52268.62,550517.15,152813.31
92154,r,2026,2,50526.15,49438.08,543648.36,155409.16
92154,r,2026,3,79846.44,78168.57,720137.91,241550.65
92154,r,2026,4,134103.29,109400.84,1183729.76,378060.04
92154,r,2027,1,52305.08,58978.05,509377.69,167363.91
92154,r,2027,2,49474.74,53745.01,518030.54,135697.61
92154,r,2027,3,78222.39,74260.45,805168.84,219829.84
92154,r,2027,4,109451.38,118321.1,1260200.12,357974.52
92154,r,2028,1,59019.18,54570.69,557879.71,150072.49
92154,r,2028,2,53784.86,51212.44,452325.38,144194.74
92154,r,2028,3,74311.59,83028.82,732766.14,223016.68
92154,r,2028,4,118375.76,125964.79,1193248.4,346417.94
92155,c,2026,1,0,0,0,0
92155,c,2026,2,0,0,0,0
92155,c,2026,3,0,0,0,0
92155,c,2026,4,0,0,0,0
92155,c,2027,1,0,0,0,0
92155,c,2027,2,0,0,0,0
92155,c,2027,3,0,0,0,0
92155,c,2027,4,0,0,0,0
92155,c,2028,1,0,0,0,0
92155,c,2028,2,0,0,0,0
92155,c,2028,3,0,0,0,0
92155,c,2028,4,0,0,0,0
92155,r,2026,1,0,0,0,0
92155,r,2026,2,0,0,0,0
92155,r,2026,3,0,0,0,0
92155,r,2026,4,0,0,0,0
92155,r,2027,1,0,0,0,0
92155,r,2027,2,0,0,0,0
92155,r,2027,3,0,0,0,0
92155,r,2027,4,0,0,0,0
92155,r,2028,1,0,0,0,0
92155,r,2028,2,0,0,0,0
92155,r,2028,3,0,0,0,0
92155,r,2028,4,0,0,0,0
92158,c,2026,1,0,0,0,0
92158,c,2026,2,0,0,0,0
92158,c,2026,3,0,0,0,0
92158,c,2026,4,0,0,0,0
92158,c,2027,1,0,0,0,0
92158,c,2027,2,0,0,0,0
92158,c,2027,3,0,0,0,0
92158,c,2027,4,0,0,0,0
92158,c,2028,1,0,0,0,0
92158,c,2028,2,0,0,0,0
92158,c,2028,3,0,0,0,0
92158,c,2028,4,0,0,0,0
92158,r,2026,1,0,0,0,0
92158,r,2026,2,0,0,0,0
92158,r,2026,3,0,0,0,0
92158,r,2026,4,0,0,0,0
92158,r,2027,1,0,0,0,0
92158,r,2027,2,0,0,0,0
92158,r,2027,3,0,0,0,0
